step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
901,36661,901,0.00913825514732101,1.0,1.0,,,,,
902,36694,902,0.008412563834253888,1.0,1.0,,,,,
903,36735,903,0.009394565647118725,1.0,1.0,,,,,
904,36776,904,0.006034895640885225,1.0,1.0,,,,,
905,36817,905,0.010412084643474373,1.0,1.0,0.031883264649570274,0.0,0.0,,
906,36858,906,0.007053876409721852,1.0,1.0,,,,,
907,36891,907,0.011611524050422303,1.0,1.0,,,,,
908,36932,908,0.007324233524515876,1.0,1.0,,,,,
909,36981,909,0.013376255591765585,1.0,1.0,,,,,
910,37022,910,0.00728396448220883,1.0,1.0,,,,,
911,37063,911,0.01308303646137938,1.0,1.0,,,,,
912,37096,912,0.010688277590306824,1.0,1.0,,,,,
913,37137,913,0.011610039649833198,1.0,1.0,0.015555485886725366,1.0,1.0,,
914,37178,914,0.008811992662231205,1.0,1.0,,,,,
915,37227,915,0.009278200366857163,1.0,1.0,,,,,
916,37268,916,0.008818522981673597,1.0,1.0,,,,,
917,37309,917,0.010080701708691778,1.0,1.0,,,,,
918,37350,918,0.010975204398524513,1.0,1.0,,,,,
919,37399,919,0.011059596207076841,1.0,1.0,,,,,
920,37448,920,0.009514615139707227,1.0,1.0,,,,,
921,37489,921,0.009616962344152854,1.0,1.0,0.020417623154653487,1.0,1.0,,
922,37530,922,0.00734099664571113,1.0,1.0,,,,,
923,37571,923,0.014033112413366328,1.0,1.0,,,,,
924,37620,924,0.009231833157609799,1.0,1.0,,,,,
925,37661,925,0.04021148844296704,0.0,0.0,,,,,
926,37702,926,0.015454958018772232,1.0,1.0,,,,,
927,37743,927,0.010385422591105455,1.0,1.0,,,,,
928,37784,928,0.039357551809782315,0.0,0.0,,,,,
929,37825,929,0.01383585172024323,1.0,1.0,0.014003660535493057,1.0,1.0,,
930,37866,930,0.01428102854804138,1.0,1.0,,,,,
931,37907,931,0.009002301565094968,1.0,1.0,,,,,
932,37948,932,0.009116554178940533,1.0,1.0,,,,,
933,37989,933,0.011524867423337129,1.0,1.0,,,,,
934,38030,934,0.009173741947335657,1.0,1.0,,,,,
935,38063,935,0.021223877976516405,1.0,1.0,,,,,
936,38112,936,0.012494534721433106,1.0,1.0,,,,,
937,38153,937,0.009311974677395484,1.0,1.0,0.10526190252074595,0.0,0.0,,
938,38194,938,0.013457539791226736,1.0,1.0,,,,,
939,38243,939,0.013372354411658308,1.0,1.0,,,,,
940,38284,940,0.00911150361824548,1.0,1.0,,,,,
941,38317,941,0.012224650445523367,1.0,1.0,,,,,
942,38358,942,0.010198188604672396,1.0,1.0,,,,,
943,38407,943,0.006940392876113037,1.0,1.0,,,,,
944,38448,944,0.010674818302194581,1.0,1.0,,,,,
945,38489,945,0.009800042955161188,1.0,1.0,0.015562239260980278,1.0,1.0,,
946,38530,946,0.07044211974887003,0.0,0.0,,,,,
947,38579,947,0.011032822857947242,1.0,1.0,,,,,
948,38620,948,0.007165120506688254,1.0,1.0,,,,,
949,38653,949,0.009242006651213615,1.0,1.0,,,,,
950,38694,950,0.01665642700373428,1.0,1.0,,,,,
951,38727,951,0.010831924992198766,1.0,1.0,,,,,
952,38776,952,0.008706524667410728,1.0,1.0,,,,,
953,38817,953,0.011144377583681489,1.0,1.0,0.017018147670913097,1.0,1.0,,
954,38858,954,0.008480534850037656,1.0,1.0,,,,,
955,38899,955,0.0064086482246639214,1.0,1.0,,,,,
956,38932,956,0.01151393343713153,1.0,1.0,,,,,
957,38981,957,0.009394901083536144,1.0,1.0,,,,,
958,39022,958,0.011524035645416007,1.0,1.0,,,,,
959,39063,959,0.008660899775888539,1.0,1.0,,,,,
960,39104,960,0.009884353395878863,1.0,1.0,,,,,
961,39145,961,0.00934857659071713,1.0,1.0,0.012826314587648087,1.0,1.0,0.8793103694915771,0.8792609071808183

